--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1.5869625,-1.617481,-1.6479995,-1.678518,-1.7090366,-1.7090366,-1.739555,-1.739555,-1.739555,-1.739555,-1.7700735,-1.7700735,-1.7700735,-1.8005921,-1.8005921,-1.8005921,-1.8311106,-1.8616291,-1.8616291,-1.8616291,-1.8616291,-1.8616291,-1.8616291,-1.8616291,-1.8616291,-1.8616291,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8616291,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8005921,-1.8005921,-1.8005921,-1.8005921,-1.8005921,-1.8005921,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8616291,-1.8616291,-1.8616291,-1.8616291,-1.8616291,-1.8616291,-1.8616291,-1.8311106,-1.8311106,-1.8616291,-1.8616291,-1.8616291,-1.8921475,-1.8921475,-1.8921475,-1.9226661,-1.9226661,-1.9226661,-1.9226661,-1.9226661,-1.9531846,-1.9531846,-1.9531846,-1.9531846,-1.9531846,-1.9531846,-1.9531846,-1.9531846,-1.9531846,-1.9837031,-1.9837031,-1.9837031,-1.9837031,-1.9837031,-1.9837031,-1.9837031,-1.9531846,-1.9531846,-1.9531846,-1.9531846,-1.9531846,-1.9531846,-1.9226661,-1.9226661,-1.9226661,-1.9226661,-1.9226661,-1.9226661,-1.8921475,-1.8921475,-1.8921475,-1.8921475,-1.8921475,-1.8921475,-1.8616291,-1.8616291,-1.8616291,-1.8311106,-1.8311106,-1.8005921,-1.8005921,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8311106,-1.8005921,-1.8005921,-1.8005921,-1.8005921,-1.7700735,-1.7700735,-1.739555,-1.739555,-1.7090366,-1.7090366,-1.7090366,-1.7090366,-1.7090366,-1.7090366,-1.7090366,-1.7090366,-1.7090366,-1.678518,-1.6479995,-1.617481,-1.617481,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5869625,-1.5564439,-1.5564439,-1.5564439,-1.5564439,-1.5564439,-1.5259255,-1.5259255,-1.495407,-1.495407,-1.4648885,-1.4343699,-1.4038514,-1.4038514,-1.373333,-1.373333,-1.373333,-1.373333,-1.373333,-1.3428144,-1.3428144,-1.3428144,-1.3122959,-1.3122959,-1.3122959,-1.3122959,-1.2817774,-1.2817774,-1.2817774,-1.2817774,-1.2512589,-1.2207403,-1.1902219,-1.1597034,-1.1291848,-1.0986663,-1.0681478,-1.0376294,-1.0376294,-1.0376294,-1.0376294,-1.0376294,-1.0681478,-1.0681478,-1.0681478,-1.0681478,-1.0681478,-1.0376294,-1.0071108,-1.0071108,-0.9765923,-0.9460738,-0.9460738,-0.9155553,-0.88503677,-0.88503677,-0.88503677,-0.88503677,-0.88503677,-0.88503677,-0.88503677,-0.9155553,-0.9155553,-0.88503677,-0.88503677,-0.8545183,-0.82399976,-0.79348123,-0.76296276,-0.7324442,-0.7019257,-0.6714072,-0.6408887,-0.61037016,-0.54933316,-0.5188147,-0.48829615,-0.45777765,-0.45777765,-0.42725915,-0.42725915,-0.39674062,-0.39674062,-0.39674062,-0.3662221,-0.3662221,-0.3662221,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.30518508,-0.30518508,-0.30518508,-0.30518508,-0.30518508,-0.30518508,-0.27466658,-0.27466658,-0.27466658,-0.27466658,-0.24414808,-0.24414808,-0.24414808,-0.24414808,-0.24414808,-0.24414808,-0.24414808,-0.24414808,-0.24414808,-0.24414808,-0.24414808,-0.24414808,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.18311106,-0.18311106,-0.18311106,-0.15259254,-0.15259254,-0.12207404,-0.12207404,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.06103702,-0.06103702,-0.06103702,-0.06103702,-0.06103702,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.06103702,-0.06103702,-0.09155553,-0.09155553,-0.09155553,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.06103702,-0.06103702,-0.06103702,-0.03051851,-0.03051851,0.0,0.0,0.0,0.03051851,0.03051851,0.03051851,0.03051851,0.06103702,0.06103702,0.06103702,0.06103702,0.06103702,0.06103702,0.06103702,0.09155553,0.09155553,0.09155553,0.12207404,0.12207404,0.12207404,0.12207404,0.12207404,0.12207404,0.09155553,0.09155553,0.06103702,0.06103702,0.06103702,0.06103702,0.06103702,0.06103702,0.06103702,0.06103702,0.06103702,0.03051851,0.03051851,0.0,0.0,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,0.0,0.0,0.0,0.0,0.0,0.03051851,0.03051851,0.03051851,0.06103702,0.06103702,0.06103702,0.06103702,0.06103702,0.06103702,0.09155553,0.09155553,0.09155553,0.09155553,0.09155553,0.06103702,0.06103702,0.06103702,0.03051851,0.03051851,0.0,0.0,0.0,0.0,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.06103702,-0.06103702,-0.06103702,-0.06103702,-0.06103702,-0.06103702,-0.03051851,-0.03051851,0.0,0.03051851,0.03051851,0.06103702,0.06103702,0.09155553,0.09155553,0.09155553,0.09155553,0.09155553,0.09155553,0.09155553,0.09155553,0.09155553,0.06103702,0.06103702,0.06103702,0.06103702,0.06103702,0.06103702,0.03051851,0.03051851,0.0,0.0,-0.03051851,-0.03051851,-0.06103702,-0.06103702,-0.06103702,-0.09155553,-0.09155553,-0.09155553,-0.12207404,-0.12207404,-0.12207404,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.21362957,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.18311106,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.15259254,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.12207404,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.09155553,-0.06103702,-0.06103702,-0.06103702,-0.06103702,-0.06103702,-0.06103702,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.03051851,-0.06103702,-0.06103702,-0.06103702,-0.06103702,-0.06103702,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.3357036,-0.3357036,-0.3357036,-0.3662221,-0.3662221,-0.39674062,-0.39674062,-0.42725915,-0.42725915,-0.42725915,-0.42725915,-0.42725915,-0.42725915,-0.42725915,-0.42725915,-0.45777765,-0.45777765,-0.45777765,-0.45777765,-0.45777765,-0.45777765,-0.45777765,-0.48829615,-0.48829615,-0.48829615,-0.5188147,-0.5188147,--,-0.5188147,-0.5188147,-0.5188147,-0.5188147,-0.48829615,-0.48829615,-0.48829615,-0.5188147,-0.5188147,-0.5188147,-0.5188147,-0.5188147,-0.5188147,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.3357036,-0.3357036,-0.3662221,-0.3662221,-0.3662221,-0.3662221,-0.3662221,-0.3662221,-0.3357036,-0.3357036,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0.3357036,-0.3357036,-0.3357036,-0.30518508,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.3357036,-0.3662221,-0.3662221,-0.3662221,-0.3662221,-0.3662221,-0.3662221,-0.3662221,-0.3662221,-0.3662221,-0.3662221,-0.3662221,-0.3662221,-0.3662221,-0.3662221,-0.3662221,-0.39674062,-0.39674062,-0.39674062,-0.39674062,-0.39674062,-0.42725915,-0.42725915,-0.42725915,-0.45777765,-0.45777765,-0.45777765,-0.45777765,-0.45777765,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.48829615,-0.5188147,-0.5188147,-0.54933316,-0.54933316,-0.54933316,-0.54933316,-0.54933316,-0.54933316,-0.54933316,-0.54933316,-0.5798517,-0.61037016,-0.6408887,-0.6714072,-0.7019257,-0.7019257,-0.7324442,-0.7019257,-0.7019257,-0.6714072,-0.6714072,-0.6714072,-0.6714072,-0.6714072,-0.6714072,-0.7019257,-0.7019257,-0.7019257,-0.6714072,-0.6714072,-0.6714072,-0.6714072,-0.6714072,-0.7019257,-0.7019257,-0.7019257,-0.7324442,-0.76296276,-0.76296276,-0.76296276,-0.76296276,-0.76296276,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.76296276,-0.76296276,-0.76296276,-0.76296276,-0.76296276,-0.76296276,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.82399976,-0.8545183,-0.8545183,-0.88503677,-0.88503677,-0.88503677,-0.88503677,-0.88503677,-0.88503677,-0.88503677,-0.8545183,-0.8545183,-0.8545183,-0.8545183,-0.8545183,-0.82399976,-0.82399976,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.76296276,-0.76296276,-0.76296276,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.76296276,-0.76296276,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.79348123,-0.82399976,-0.8545183,-0.82399976,-0.79348123,-0.79348123,-0.76296276,-0.76296276,-0.7324442,-0.76296276,-0.79348123,-0.82399976,-0.82399976,-0.79348123,-0.76296276
